
sound,raygun,,all_mp

xanim,viewmodel_mosinnagant_ads_down
xanim,viewmodel_mp44_idle
xanim,viewmodel_mp44_empty_idle
xanim,viewmodel_mp44_fire
xanim,viewmodel_mp44_last_shot
xanim,viewmodel_mp44_reload
xanim,viewmodel_mp44_reload_empty
xanim,viewmodel_mp44_pullout
xanim,viewmodel_mp44_putaway
xanim,viewmodel_mp44_first_raise
xanim,viewmodel_mp44_pullout_fast
xanim,viewmodel_mp44_putaway_fast
xanim,viewmodel_mp44_empty_pullout
xanim,viewmodel_mp44_empty_putaway
xanim,viewmodel_mp44_fire_ads
xanim,viewmodel_mp44_ads_up
xanim,viewmodel_mp44_ads_down
xanim,viewmodel_mp44_aperture_ads_up
xanim,viewmodel_mp44_aperture_ads_down
xanim,viewmodel_svt40_idle
xanim,viewmodel_svt40_idle_empty
xanim,viewmodel_svt40_fire
xanim,viewmodel_svt40_partial_reload
xanim,viewmodel_svt40_reload
xanim,viewmodel_svt40_pullout
xanim,viewmodel_svt40_first_raise
xanim,viewmodel_svt40_putaway
xanim,viewmodel_svt40_pullout_fast
xanim,viewmodel_svt40_putaway_fast
xanim,viewmodel_svt40_pullout_empty
xanim,viewmodel_svt40_putaway_empty
xanim,viewmodel_svt40_ads_up
xanim,viewmodel_svt40_ads_down
xanim,viewmodel_m1garand_idle
xanim,viewmodel_m1garand_empty_idle
xanim,viewmodel_m1garand_fire
xanim,viewmodel_m1garand_lastfire
xanim,viewmodel_m1garand_partial_reload
xanim,viewmodel_m1garand_reload
xanim,viewmodel_m1garand_pullout
xanim,viewmodel_m1garand_first_pullout
xanim,viewmodel_m1garand_putaway
xanim,viewmodel_m1garand_pullout_fast
xanim,viewmodel_m1garand_putaway_fast
xanim,viewmodel_m1garand_pullout_empty
xanim,viewmodel_m1garand_putaway_empty
xanim,viewmodel_m1garand_ads_fire
xanim,viewmodel_m1garand_ads_lastfire
xanim,viewmodel_m1garand_ads_up
xanim,viewmodel_m1garand_ads_down
xanim,viewmodel_carbine_ads_up
xanim,viewmodel_carbine_ads_down
xanim,viewmodel_m1garand_grenade_idle
xanim,viewmodel_m1garand_grenade_fire
xanim,viewmodel_m1garand_grenade_reload
xanim,viewmodel_m1garand_grenade_first_pullout
xanim,viewmodel_m1garand_grenade_alt_pullout
xanim,viewmodel_m1garand_grenade_alt_putaway
xanim,viewmodel_m1garand_grenade_pullout
xanim,viewmodel_m1garand_grenade_putaway
xanim,viewmodel_m1garand_grenade_pullout_empty
xanim,viewmodel_m1garand_grenade_putaway_empty
xanim,viewmodel_m1garand_grenade_ads_up
xanim,viewmodel_m1garand_grenade_ads_down
xanim,viewmodel_springfield_rifle_bayonett_swipe
xanim,viewmodel_springfield_rifle_bayonett_thrust
xanim,viewmodel_springfield_rifle_bayonett_first_raise
xanim,viewmodel_springfield_scope_idle
xanim,viewmodel_springfield_fire
xanim,viewmodel_springfield_rechamber
xanim,viewmodel_springfield_loop
xanim,viewmodel_springfield_intro
xanim,viewmodel_springfield_end
xanim,viewmodel_springfield_pullout
xanim,viewmodel_springfield_putaway
xanim,viewmodel_springfield_pullout_fast
xanim,viewmodel_springfield_putaway_fast
xanim,viewmodel_springfield_scope_ads_up
xanim,viewmodel_springfield_scope_ads_down
xanim,viewmodel_ptrs_idle
xanim,viewmodel_ptrs_idle_empty
xanim,viewmodel_ptrs_fire
xanim,viewmodel_ptrs_last_shot
xanim,viewmodel_ptrs_reload
xanim,viewmodel_ptrs_reload_empty
xanim,viewmodel_ptrs_pullout
xanim,viewmodel_ptrs_putaway
xanim,viewmodel_ptrs_pullout_fast
xanim,viewmodel_ptrs_putaway_fast
xanim,viewmodel_ptrs_pullout_empty
xanim,viewmodel_ptrs_putaway_empty
xanim,viewmodel_ptrs_ads_fire
xanim,viewmodel_ptrs_ads_last_shot
xanim,viewmodel_ptrs_ads_up
xanim,viewmodel_ptrs_ads_down
xanim,viewmodel_bayonet_swipe
xanim,viewmodel_bayonet_thrust
xanim,viewmodel_30cal_idle
xanim,viewmodel_30cal_empty_idle
xanim,viewmodel_30cal_fire
xanim,viewmodel_30cal_lastshot
xanim,viewmodel_30cal_reload
xanim,viewmodel_30cal_pullout
xanim,viewmodel_30cal_first_raise
xanim,viewmodel_30cal_putaway
xanim,viewmodel_30cal_pullout_fast
xanim,viewmodel_30cal_putaway_fast
xanim,viewmodel_30cal_pullout_empty
xanim,viewmodel_30cal_putaway_empty
xanim,viewmodel_30cal_ads_fire
xanim,viewmodel_30cal_ads_lastshot
xanim,viewmodel_30cal_ads_up
xanim,viewmodel_30cal_ads_down
xanim,viewmodel_type99_lmg_idle
xanim,viewmodel_type99_lmg_fire
xanim,viewmodel_type99_lmg_lastshot
xanim,viewmodel_type99_lmg_reload
xanim,viewmodel_type99_lmg_reload_empty
xanim,viewmodel_type99_lmg_pullout
xanim,viewmodel_type99_lmg_putaway
xanim,viewmodel_type99_lmg_pullout_fast
xanim,viewmodel_type99_lmg_putaway_fast
xanim,viewmodel_mp40_aperture_ads_fire
xanim,viewmodel_mp40_aperture_ads_up
xanim,viewmodel_mp40_aperture_ads_down
xanim,viewmodel_ppsh_lastshot
xanim,viewmodel_ppsh_aperture_ads_up
xanim,viewmodel_ppsh_aperture_ads_down
xanim,viewmodel_ppsh_reload_notempty
xanim,viewmodel_ppsh_reload
xanim,viewmodel_kar98_rifle_grenade_idle
xanim,viewmodel_kar98_rifle_grenade_idle_empty
xanim,viewmodel_kar98_rifle_grenade_fire
xanim,viewmodel_kar98_rifle_grenade_reload
xanim,viewmodel_kar98_rifle_grenade_first_raise
xanim,viewmodel_kar98_idle_to_rifle_grenade
xanim,viewmodel_kar98_rifle_grenade_to_idle
xanim,viewmodel_kar98_rifle_grenade_raise
xanim,viewmodel_kar98_rifle_grenade_drop
xanim,viewmodel_kar98_rifle_grenade_drop_empty
xanim,viewmodel_kar98_rifle_grenade_ads_up
xanim,viewmodel_kar98_rifle_grenade_ads_down
xanim,viewmodel_mosincloth_idle
xanim,viewmodel_mosincloth_fire
xanim,viewmodel_mosincloth_rechamber
xanim,viewmodel_mosincloth_loop
xanim,viewmodel_mosincloth_intro
xanim,viewmodel_mosincloth_end
xanim,viewmodel_mosincloth_pullout
xanim,viewmodel_mosincloth_first_raise
xanim,viewmodel_mosincloth_putaway
xanim,viewmodel_mosincloth_pullout_fast
xanim,viewmodel_mosincloth_putaway_fast
xanim,viewmodel_mosincloth_ads_up
xanim,viewmodel_mosincloth_ads_down
xanim,viewmodel_mosinnagant_grenade_idle
xanim,viewmodel_mosinnagant_grenade_empty_idle
xanim,viewmodel_mosinnagant_grenade_fire
xanim,viewmodel_mosinnagant_grenade_reload
xanim,viewmodel_mosinnagant_grenade_first_raise
xanim,viewmodel_mosinnagant_grenade_alt_raise
xanim,viewmodel_mosinnagant_grenade_alt_lower
xanim,viewmodel_mosinnagant_grenade_pullout
xanim,viewmodel_mosinnagant_grenade_putaway
xanim,viewmodel_mosinnagant_grenade_putaway_empty
xanim,viewmodel_svt40_ads_fire
xanim,viewmodel_svt40_aperture_ads_up
xanim,viewmodel_svt40_aperture_ads_down
xanim,viewmodel_svt40_telescopic_fire_ads
xanim,viewmodel_svt40_telescopic_ads_up
xanim,viewmodel_svt40_telescopic_ads_down
xanim,viewmodel_g43_telescopic_ads_fire
xanim,viewmodel_g43_aperture_ads_up
xanim,viewmodel_g43_aperture_ads_down
xanim,viewmodel_g43_telescopic_ads_up
xanim,viewmodel_g43_telescopic_ads_down
xanim,viewmodel_m1garand_scoped_ads_up
xanim,viewmodel_m1garand_scoped_ads_down
xanim,viewmodel_type100_smg_aperture_ads_up
xanim,viewmodel_type100_smg_aperture_ads_down
xanim,viewmodel_trenchgun_grip_idle
xanim,viewmodel_trenchgun_grip_fire
xanim,viewmodel_trenchgun_grip_rechamber
xanim,viewmodel_trenchgun_grip_reload_end
xanim,viewmodel_trenchgun_grip_pullout
xanim,viewmodel_trenchgun_grip_putaway
xanim,viewmodel_trenchgun_grip_fire_ads
xanim,viewmodel_trenchgun_grip_ads_up
xanim,viewmodel_trenchgun_grip_ads_down
xanim,viewmodel_mg42_idle
xanim,viewmodel_mg42_fire
xanim,viewmodel_mg42_lastshot
xanim,viewmodel_mg42_reload
xanim,viewmodel_mg42_pullout
xanim,viewmodel_mg42_putaway
xanim,viewmodel_mg42_pullout_fast
xanim,viewmodel_mg42_putaway_fast
xanim,viewmodel_mg42_pullout_empty
xanim,viewmodel_mg42_putaway_empty
xanim,viewmodel_mg42_ads_fire
xanim,viewmodel_mg42_ads_up
xanim,viewmodel_mg42_ads_down
xanim,viewmodel_type99_rifle_idle
xanim,viewmodel_type99_rifle_fire
xanim,viewmodel_type99_rifle_lastshot
xanim,viewmodel_type99_rifle_rechamber
xanim,viewmodel_type99_rifle_reload
xanim,viewmodel_type99_rifle_pullout
xanim,viewmodel_type99_rifle_putaway
xanim,viewmodel_type99_rifle_pullout_fast
xanim,viewmodel_type99_rifle_putaway_fast
xanim,viewmodel_type99_rifle_fire_ads
xanim,viewmodel_type99_rifle_ads_rechamber
xanim,viewmodel_type99_rifle_ads_up
xanim,viewmodel_type99_rifle_ads_down
xanim,viewmodel_springfield_idle
xanim,viewmodel_springfield_reload
xanim,viewmodel_springfield_ads_up
xanim,viewmodel_springfield_ads_down
xanim,viewmodel_type99_lmg_bayonette_thrust
xanim,viewmodel_ptrs_sprint_in
xanim,viewmodel_ptrs_sprint_loop
sound,WAW_sounds,all_mp,all_mp

xanim,vm_wvl_ads_down
xanim,vm_wvl_ads_up
xanim,vm_wvl_ads_fire
xanim,vm_wvl_reflex_ads_up
xanim,vm_wvl_holo_ads_up
xanim,vm_wvl_fire
xanim,vm_wvl_first_raise
xanim,vm_wvl_idle
xanim,vm_wvl_pullout
xanim,vm_wvl_putaway
xanim,vm_wvl_reload
xanim,vm_wvl_reload_empty
xanim,vm_wvl_sprint_in
xanim,vm_wvl_sprint_loop
xanim,vm_wvl_sprint_out
xmodel,vm_bo3_wvl
xmodel,wm_bo3_wvl
sound,bo3_wvl,,all_mp

